CompNo,StasName,Latitude,Longitude,timestamp,hour,Temperature,wind_speed,WindDir,Humidity,Pressure,solar_irradiance
213,CAPE TOWN WO,-33.96,18.6, 30-Oct-2021,14,22.6,4.8,201,55,"1,009.70",710.82
213,CAPE TOWN WO,-33.96,18.6, 30-Oct-2021,15,21.3,7.6,201,60,"1,009.20",624.92
213,CAPE TOWN WO,-33.96,18.6, 30-Oct-2021,16,21.4,8.3,186,58,"1,008.60",467.86
213,CAPE TOWN WO,-33.96,18.6, 30-Oct-2021,17,20,8.5,191,64,"1,009.00",234.99
213,CAPE TOWN WO,-33.96,18.6, 30-Oct-2021,18,18.9,9.5,196,70,"1,009.20",79.49
213,CAPE TOWN WO,-33.96,18.6, 30-Oct-2021,19,17.5,8.4,195,78,"1,008.90",0
213,CAPE TOWN WO,-33.96,18.6, 30-Oct-2021,20,16.9,7.5,208,84,"1,008.90",0
213,CAPE TOWN WO,-33.96,18.6, 30-Oct-2021,21,16.7,6.4,215,85,"1,009.10",0
213,CAPE TOWN WO,-33.96,18.6, 30-Oct-2021,22,16.5,5.5,225,86,"1,008.80",0
213,CAPE TOWN WO,-33.96,18.6, 30-Oct-2021,23,16.1,4.3,234,88,"1,008.30",0
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,0,16.1,3.5,230,89,"1,007.70",0
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,1,15.5,2.7,209,91,"1,006.90",0
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,2,14.8,3.1,218,91,"1,005.70",0
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,3,14.8,1.5,199,91,"1,005.70",0
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,4,13.8,1.5,199,95,"1,005.20",0
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,5,15.1,2.4,215,93,"1,005.00",0
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,6,15.1,2,231,93,"1,005.10",77.37
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,7,15.9,2.1,228,90,"1,005.60",156.64
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,8,17.9,2.9,234,81,"1,006.20",316.84
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,9,19.2,3.5,228,74,"1,006.30",440.35
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,10,20.5,2.7,228,68,"1,006.40",638.04
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,11,21.7,2.5,215,66,"1,006.00",660.62
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,12,21.9,4.2,215,65,"1,005.90",736.67
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,13,21.4,5.1,196,66,"1,005.60",796.71
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,14,20.9,5.4,175,69,"1,005.40",702.51
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,15,20.9,5.2,169,69,"1,004.90",609.95
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,16,20.5,5.3,174,69,"1,004.80",467.18
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,17,19.9,5.2,165,72,"1,005.00",227.14
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,18,19.1,5.5,171,73,"1,005.70",76.01
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,19,17.4,4.2,148,78,"1,005.70",0
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,20,16.5,3.1,155,83,"1,006.10",0
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,21,16.7,1.9,142,82,"1,006.60",0
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,22,17.6,0,0,78,"1,006.90",0
213,CAPE TOWN WO,-33.96,18.6, 31-Oct-2021,23,16.7,4,319,87,"1,007.00",0
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,0,16.7,4.2,321,88,"1,006.60",0
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,1,16.4,4.3,332,87,"1,005.90",0
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,2,16.4,4.3,335,86,"1,005.30",0
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,3,16.5,4.3,337,85,"1,005.20",0
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,4,14.7,6,323,93,"1,004.80",0
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,5,14.7,5.3,357,92,"1,004.70",0
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,6,14.3,5.2,342,93,"1,004.60",80.45
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,7,15.4,5.3,354,88,"1,004.10",151.12
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,8,16.8,7.1,344,84,"1,004.70",300.82
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,9,16.9,7.8,327,77,"1,004.50",448.47
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,10,13.9,9.4,319,93,"1,004.20",601
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,11,14.9,7.8,329,95,"1,005.80",682.26
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,12,14.8,7.1,223,86,"1,007.30",779.54
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,13,16.6,5.1,211,80,"1,007.40",794.33
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,14,16.9,4.5,200,67,"1,007.90",680.8
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,15,18.1,4.1,221,64,"1,008.10",609.7
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,16,16.7,5.6,234,74,"1,008.90",471.4
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,17,15.2,4.7,238,72,"1,009.80",236.31
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,18,15,3.5,248,75,"1,010.50",74.09
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,19,15.4,3.4,257,73,"1,011.10",0
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,20,14.8,1.8,263,71,"1,011.60",0
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,21,13.9,1.6,247,74,"1,012.20",0
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,22,12.6,0,0,80,"1,012.50",0
213,CAPE TOWN WO,-33.96,18.6, 01-Nov-2021,23,11.7,1.3,298,83,"1,012.70",0
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,0,13.4,2.4,333,78,"1,012.80",0
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,1,12.8,2.5,344,84,"1,012.70",0
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,2,12.2,1.8,100,90,"1,012.20",0
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,3,11.6,2.7,62,91,"1,012.00",0
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,4,11.7,3.1,49,89,"1,012.20",0
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,5,10.7,2.8,42,90,"1,012.10",0
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,6,9.9,3.3,48,91,"1,012.50",78.06
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,7,12.3,3.1,47,83,"1,012.90",160.71
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,8,15.1,3.3,48,70,"1,013.10",303.51
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,9,16.9,3.1,352,51,"1,013.00",473.16
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,10,17.3,4.5,334,43,"1,012.90",642.72
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,11,18.8,5.4,320,41,"1,012.70",680.75
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,12,18.7,6.5,302,42,"1,012.40",750.63
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,13,19.3,6.9,300,43,"1,012.10",789.44
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,14,19.7,6.5,298,38,"1,011.80",679.82
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,15,19.3,7.3,303,41,"1,011.50",599.98
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,16,18.5,7.7,304,42,"1,011.20",464.86
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,17,18.3,7.3,304,55,"1,011.20",239.96
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,18,17,6.2,291,59,"1,011.60",76.73
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,19,16.5,6.1,287,62,"1,011.80",0
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,20,15.5,4.8,296,72,"1,012.40",0
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,21,15.2,4.3,308,78,"1,012.90",0
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,22,14.9,3.2,313,78,"1,013.30",0
213,CAPE TOWN WO,-33.96,18.6, 02-Nov-2021,23,14.2,3,338,78,"1,013.10",0
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,0,13,2.9,20,83,"1,012.90",0
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,1,13,3.2,36,82,"1,012.30",0
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,2,12.8,3.9,32,81,"1,011.80",0
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,3,12.8,4.2,32,81,"1,011.30",0
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,4,13.1,3.9,26,82,"1,011.40",0
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,5,12.6,3.9,36,85,"1,011.30",0
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,6,13.2,4.6,36,82,"1,011.90",81.13
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,7,13.7,5.7,35,79,"1,012.40",159.28
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,8,14.7,5.7,29,74,"1,012.70",312.12
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,9,15.7,6.3,30,69,"1,013.00",479.17
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,10,18.3,5.6,14,56,"1,012.80",649.12
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,11,19.6,7.8,338,53,"1,012.50",673.41
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,12,20.6,9.4,313,52,"1,012.50",780.08
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,13,20.5,9.9,308,54,"1,012.30",761.6
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,14,20,10.6,309,57,"1,012.20",715.56
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,15,20.4,9.9,310,61,"1,012.00",600.01
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,16,19.6,9.9,310,64,"1,011.60",476.16
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,17,18.8,9.6,315,69,"1,011.50",229.49
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,18,18.4,8.9,317,72,"1,011.70",80.13
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,19,17.2,6.8,317,76,"1,012.10",0
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,20,16.6,5.3,326,80,"1,012.80",0
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,21,16.3,3.6,345,82,"1,013.50",0
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,22,15.8,3.1,9,83,"1,013.80",0
213,CAPE TOWN WO,-33.96,18.6, 03-Nov-2021,23,16.4,3.7,6,82,"1,013.70",0
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,0,16.3,5.2,360,82,"1,013.30",0
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,1,15.5,5.1,17,84,"1,012.80",0
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,2,15.3,5.4,34,85,"1,012.60",0
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,3,15.5,5.3,42,84,"1,012.10",0
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,4,15.6,5.3,34,84,"1,012.00",0
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,5,15.5,5.7,40,85,"1,012.00",0
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,6,15.4,5.5,50,85,"1,012.20",75.36
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,7,16.2,4.1,39,82,"1,012.60",149.29
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,8,18.1,5.2,34,74,"1,012.80",328.22
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,9,18.1,4.7,7,74,"1,013.00",480.44
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,10,19.2,6.4,340,65,"1,013.00",648
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,11,21.3,8,320,58,"1,012.70",721.7
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,12,20.9,9.3,316,56,"1,012.90",811.45
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,13,21.2,7.8,315,55,"1,012.70",792.64
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,14,21,6.6,311,56,"1,012.30",690.12
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,15,20.2,7.3,306,61,"1,011.80",598.03
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,16,20.7,7.4,307,62,"1,011.50",486.52
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,17,19.7,6.3,302,70,"1,011.50",232.3
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,18,19.2,5.3,312,74,"1,011.40",78.45
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,19,18.1,4.6,307,78,"1,011.70",0
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,20,17.1,3.6,311,86,"1,012.10",0
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,21,16.3,1.9,328,88,"1,012.60",0
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,22,15.2,0,0,90,"1,012.70",0
213,CAPE TOWN WO,-33.96,18.6, 04-Nov-2021,23,15.1,1.1,85,89,"1,012.60",0
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,0,14.6,0,0,90,"1,012.40",0
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,1,13.6,0,0,94,"1,012.00",0
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,2,13.2,1.9,156,95,"1,011.20",0
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,3,14.3,2.3,185,96,"1,011.20",0
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,4,15.4,2.6,192,91,"1,011.30",0
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,5,15.5,2.9,190,89,"1,011.60",0
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,6,14.2,2.4,183,89,"1,012.10",76.97
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,7,16.2,2.3,156,80,"1,012.70",156.01
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,8,17.3,2.5,180,67,"1,013.10",325.56
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,9,18,2.5,189,59,"1,013.50",464.37
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,10,19.5,2.7,186,55,"1,013.50",658.14
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,11,20.4,4.4,181,51,"1,013.30",712.72
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,12,20.4,4.6,165,49,"1,013.00",818.01
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,13,19.9,5.2,171,47,"1,012.90",760.76
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,14,20,5.5,169,48,"1,012.60",694.3
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,15,20.7,5.3,163,43,"1,012.40",613.62
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,16,19.9,6,186,44,"1,012.40",482.37
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,17,19,5.6,178,48,"1,012.70",233.31
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,18,18,5,164,53,"1,013.10",75.19
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,19,16,4.3,151,60,"1,013.70",0
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,20,15.3,3.5,155,71,"1,014.20",0
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,21,14,3.5,159,76,"1,014.50",0
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,22,14.5,2.7,168,75,"1,014.80",0
213,CAPE TOWN WO,-33.96,18.6, 05-Nov-2021,23,13.1,2.6,158,80,"1,014.70",0
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,0,14.3,2.2,172,75,"1,014.60",0
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,1,13.2,2,184,79,"1,014.10",0
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,2,11.8,1.3,212,85,"1,013.50",0
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,3,13.3,2.4,233,77,"1,013.20",0
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,4,11.7,1.4,209,82,"1,012.90",0
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,5,13.4,1.8,203,76,"1,012.80",0
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,6,11.2,1.8,172,86,"1,013.10",80.73
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,7,15.1,0,0,76,"1,013.60",160.84
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,8,17.5,2.7,175,63,"1,013.90",321.31
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,9,16.6,4.4,182,65,"1,014.00",494.13
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,10,19.4,4.4,180,50,"1,013.60",658.71
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,11,19.4,4.1,191,47,"1,013.40",700.38
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,12,20.4,4.4,198,50,"1,013.10",790.63
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,13,19.9,6,187,50,"1,012.80",813.42
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,14,20.3,5.6,176,44,"1,012.20",736.7
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,15,20.2,6.5,181,48,"1,011.80",641.6
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,16,19.5,7.1,176,46,"1,011.80",451.83
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,17,18.4,7.3,172,49,"1,012.00",227.03
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,18,17.6,7.3,179,53,"1,012.20",81.96
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,19,16.3,6.6,173,58,"1,012.50",0
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,20,16.1,6.4,179,59,"1,012.90",0
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,21,15.5,5.9,178,63,"1,013.30",0
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,22,15.1,5,172,64,"1,013.60",0
213,CAPE TOWN WO,-33.96,18.6, 06-Nov-2021,23,14.5,5,168,66,"1,013.50",0
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,0,14.4,4.3,173,67,"1,013.20",0
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,1,14,3.9,175,69,"1,012.20",0
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,2,12.9,4.2,178,75,"1,011.70",0
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,3,13.2,3.7,173,76,"1,011.40",0
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,4,12.5,3.8,171,78,"1,010.60",0
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,5,13,3.4,154,75,"1,010.60",0
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,6,13.7,3.6,157,72,"1,010.80",82.51
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,7,15,4.8,156,67,"1,011.10",160.79
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,8,16.2,6.6,158,60,"1,011.10",331.92
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,9,17.6,6.8,160,52,"1,011.00",492.21
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,10,18.3,6.6,146,48,"1,010.70",619.38
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,11,18.9,6.3,160,44,"1,010.70",722.69
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,12,18.4,8.9,194,52,"1,010.60",819.11
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,13,17.9,9.4,189,50,"1,010.50",773.87
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,14,18.8,9.3,188,49,"1,010.10",693.26
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,15,18.9,10,186,50,"1,009.20",661.33
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,16,19,10.6,182,52,"1,008.80",459.33
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,17,19,10.1,183,51,"1,008.90",247.98
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,18,17.5,9.9,179,59,"1,009.30",78.6
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,19,16.6,9.1,180,64,"1,009.70",0
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,20,16.2,8.4,175,67,"1,009.90",0
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,21,15.9,7.8,174,65,"1,010.00",0
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,22,16,7.1,172,68,"1,010.10",0
213,CAPE TOWN WO,-33.96,18.6, 07-Nov-2021,23,15.6,6.3,174,67,"1,009.90",0
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,0,15.5,6,170,64,"1,009.90",0
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,1,14.8,4.8,166,65,"1,009.70",0
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,2,14.4,4.5,175,73,"1,009.60",0
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,3,14,4.6,173,69,"1,009.30",0
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,4,14.1,4.4,175,70,"1,009.20",0
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,5,13.7,4,177,72,"1,010.00",0
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,6,13.4,3.9,173,79,"1,010.60",76.86
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,7,16.5,4.9,177,63,"1,010.90",154.7
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,8,17.9,7,168,56,"1,011.40",318.9
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,9,18.4,7.5,171,50,"1,011.80",481.23
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,10,19,7.5,173,53,"1,012.20",621.89
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,11,18.6,8.3,189,54,"1,012.40",687.97
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,12,20.2,8.3,181,48,"1,012.40",777.32
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,13,19.8,8.7,179,47,"1,012.20",776.33
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,14,20.5,8.3,183,43,"1,012.10",688.7
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,15,20.1,8.1,183,42,"1,011.90",619.63
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,16,19.8,8.1,179,47,"1,012.00",468.54
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,17,19.6,7.5,177,53,"1,012.20",251.02
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,18,18.8,7.2,179,54,"1,012.80",75.96
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,19,17.5,6.6,191,61,"1,013.90",0
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,20,16.7,4.9,194,66,"1,015.00",0
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,21,16,3.6,199,68,"1,015.70",0
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,22,15.6,3,201,70,"1,016.10",0
213,CAPE TOWN WO,-33.96,18.6, 08-Nov-2021,23,15.6,2.7,213,70,"1,016.20",0
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,0,15.3,2.3,225,70,"1,016.70",0
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,1,13.3,1.2,208,78,"1,016.50",0
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,2,12.6,0,0,82,"1,016.40",0
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,3,10.8,0,0,84,"1,016.30",0
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,4,11.1,1.3,40,86,"1,016.50",0
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,5,12.1,1.2,360,85,"1,016.20",0
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,6,13.1,1.3,30,83,"1,016.50",83.28
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,7,14.3,0,0,81,"1,017.00",166.37
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,8,17.4,0,0,66,"1,017.20",310.34
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,9,18.7,1.5,119,54,"1,017.10",484.55
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,10,19.9,2.1,171,48,"1,016.50",643.78
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,11,20.9,2,199,44,"1,016.00",730.88
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,12,21.4,2.5,145,43,"1,015.50",803.76
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,13,21.3,4.2,181,43,"1,015.00",833.23
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,14,21.7,5.1,192,44,"1,014.70",702.34
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,15,21.6,5.5,187,44,"1,014.50",651
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,16,21,5.4,188,47,"1,014.20",504.83
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,17,20.6,5.5,189,48,"1,013.90",240.14
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,18,19,5.3,160,55,"1,014.00",83.25
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,19,17.5,5.6,162,64,"1,014.60",0
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,20,16.2,4.8,172,69,"1,015.10",0
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,21,14.6,3.5,161,77,"1,015.10",0
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,22,14.9,3.2,173,78,"1,015.20",0
213,CAPE TOWN WO,-33.96,18.6, 09-Nov-2021,23,13,2.9,171,84,"1,015.20",0
